width,height,out_width,out_height,engine,mode,round,frame,input,upload_ms,record_ms,submit_ms,wait_ms,query_ms,retire_ms,read_ms,total_ms,device_ms
1280,720,2560,1440,ogpu,resident,1,29,1,3e-05,0.00156,0.07861,0.815332,0.014539,0.00015,3e-05,0.910251,0.7446
1280,720,2560,1440,ogpu,resident,1,30,0,3e-05,0.0016,0.07618,0.812682,0.01417,0.00016,3e-05,0.904852,0.74276
1280,720,2560,1440,ogpu,resident,1,31,1,3e-05,0.00183,0.074849,0.841402,0.0145,0.00017,3e-05,0.932811,0.739
1280,720,2560,1440,ogpu,resident,1,32,0,3e-05,0.00158,0.075609,0.811452,0.0143,0.00017,3e-05,0.903171,0.74172
1280,720,2560,1440,ogpu,resident,1,33,1,3e-05,0.00163,0.075439,0.845752,0.02395,0.00021,3e-05,0.947041,0.7422
1280,720,2560,1440,ogpu,resident,1,34,0,3e-05,0.00179,0.089659,0.811432,0.01495,0.00018,2e-05,0.918061,0.74216
1280,720,2560,1440,ogpu,resident,1,35,1,3e-05,0.00153,0.082389,0.817812,0.01656,0.00022,4e-05,0.918581,0.74316
1280,720,2560,1440,ogpu,resident,1,36,0,4e-05,0.00184,0.086649,0.823432,0.0146,0.00018,3e-05,0.926771,0.74008
1280,720,2560,1440,ogpu,resident,1,37,1,3e-05,0.00154,0.077259,0.817322,0.01657,0.00021,4e-05,0.912971,0.74232
1280,720,2560,1440,ogpu,resident,1,38,0,3e-05,0.00182,0.093779,0.818722,0.01527,0.00017,2e-05,0.929811,0.74296
1280,720,2560,1440,ogpu,resident,1,39,1,3e-05,0.00165,0.07684,0.813402,0.016569,0.00019,4e-05,0.908721,0.74208
1920,1080,960,540,native,end-to-end,1,10,0,0.316077,0.087789,0.01804,2.499406,0.017309,5e-05,0.178099,3.11677,2.4134
1920,1080,960,540,native,end-to-end,1,11,1,0.774892,0.131269,0.026969,2.512436,0.02339,7e-05,0.164298,3.633324,2.41964
1920,1080,960,540,native,end-to-end,1,12,0,0.716593,0.10026,0.026419,2.507996,0.02193,6e-05,0.154388,3.527646,2.4188
1920,1080,960,540,native,end-to-end,1,13,1,0.666024,0.111769,0.02604,2.488005,0.01612,4e-05,0.142599,3.450597,2.41304
1920,1080,960,540,native,end-to-end,1,14,0,0.616634,0.080039,0.02139,2.490096,0.01664,6e-05,0.141638,3.366497,2.4132
1920,1080,960,540,native,end-to-end,1,15,1,0.578535,0.112579,0.024789,2.500276,0.01682,5e-05,0.110329,3.343378,2.41808
1920,1080,960,540,native,end-to-end,1,16,0,0.399776,0.093219,0.02036,2.486366,0.0146,5e-05,0.078589,3.09296,2.41376
1920,1080,960,540,native,end-to-end,1,17,1,0.276858,0.079109,0.01792,2.491156,0.016119,4e-05,0.07663,2.957832,2.414
1920,1080,960,540,native,end-to-end,1,18,0,0.272777,0.080799,0.01876,2.500936,0.01679,5e-05,0.074119,2.964231,2.41368
1920,1080,960,540,native,end-to-end,1,19,1,0.247477,0.07043,0.01642,2.489666,0.015989,5e-05,0.07345,2.913482,2.41304
1920,1080,960,540,native,end-to-end,1,20,0,0.261997,0.08021,0.018749,2.485526,0.01443,4e-05,0.07394,2.934892,2.41296
1920,1080,960,540,native,end-to-end,1,21,1,0.270767,0.084979,0.01975,2.491336,0.01595,5e-05,0.073169,2.956001,2.41728
1920,1080,960,540,native,end-to-end,1,22,0,0.264607,0.079739,0.01905,2.489636,0.0143,4e-05,0.070739,2.938111,2.41332
1920,1080,960,540,native,end-to-end,1,23,1,0.253278,0.085119,0.02018,2.491306,0.01598,4e-05,0.087949,2.953852,2.41428
1920,1080,960,540,native,end-to-end,1,24,0,0.352867,0.122498,0.02721,2.493966,0.01744,5e-05,0.082229,3.09626,2.4146
1920,1080,960,540,native,end-to-end,1,25,1,0.286667,0.085669,0.01979,2.511416,0.02288,7e-05,0.089559,3.016051,2.413
1920,1080,960,540,native,end-to-end,1,26,0,0.320567,0.090359,0.01838,2.489696,0.01594,6e-05,0.074229,3.009231,2.41368
1920,1080,960,540,native,end-to-end,1,27,1,0.258947,0.07995,0.018839,2.487606,0.01439,4e-05,0.069649,2.929421,2.41292
1920,1080,960,540,native,end-to-end,1,28,0,0.228208,0.07089,0.016799,2.488566,0.01589,5e-05,0.074309,2.894712,2.4142
1920,1080,960,540,native,end-to-end,1,29,1,0.254928,0.077229,0.01588,2.486386,0.0137,4e-05,0.072449,2.920612,2.41344
1920,1080,960,540,native,end-to-end,1,30,0,0.230138,0.070549,0.01637,2.492226,0.01541,5e-05,0.084239,2.908982,2.41612
1920,1080,960,540,native,end-to-end,1,31,1,0.258248,0.080849,0.01952,2.496665,0.01907,5e-05,0.093819,2.968221,2.41312
1920,1080,960,540,native,end-to-end,1,32,0,0.270598,0.088239,0.02263,2.496615,0.02238,7e-05,0.113039,3.013571,2.41196
1920,1080,960,540,native,end-to-end,1,33,1,0.349527,0.105279,0.02366,2.521225,0.0277,5e-05,0.086789,3.11423,2.41308
1920,1080,960,540,native,end-to-end,1,34,0,0.261828,0.104739,0.023339,2.514046,0.03402,6e-05,0.083789,3.021821,2.415
1920,1080,960,540,native,end-to-end,1,35,1,0.268977,0.097679,0.01913,2.500126,0.02599,4e-05,0.085019,2.996961,2.41416
1920,1080,960,540,native,end-to-end,1,36,0,0.259197,0.09636,0.019969,2.497706,0.02515,4e-05,0.083089,2.981511,2.41208
1920,1080,960,540,native,end-to-end,1,37,1,0.247778,0.079869,0.02062,2.510326,0.024679,4e-05,0.086249,2.969561,2.41864
1920,1080,960,540,native,end-to-end,1,38,0,0.257628,0.094179,0.02074,2.519915,0.02814,6e-05,0.090149,3.010811,2.41272
1920,1080,960,540,native,end-to-end,1,39,1,0.266068,0.096759,0.01813,2.503796,0.019969,5e-05,0.09434,2.999112,2.41344
1920,1080,960,540,ogpu,end-to-end,1,10,0,0.243218,0.00328,0.115119,2.517705,0.0232,0.00034,0.111129,3.013991,2.41452
1920,1080,960,540,ogpu,end-to-end,1,11,1,0.293607,0.00325,0.102169,2.494496,0.01779,0.00028,0.081869,2.993461,2.41348
1920,1080,960,540,ogpu,end-to-end,1,12,0,0.284497,0.00276,0.102589,2.491636,0.01632,0.00024,0.079529,2.977571,2.41368
1920,1080,960,540,ogpu,end-to-end,1,13,1,0.256438,0.00269,0.104329,2.514855,0.01601,0.00026,0.08089,2.975472,2.41396
1920,1080,960,540,ogpu,end-to-end,1,14,0,0.283817,0.00269,0.099209,2.484616,0.01962,0.00023,0.075179,2.965361,2.41464
1920,1080,960,540,ogpu,end-to-end,1,15,1,0.238748,0.00232,0.087389,2.486586,0.01545,0.00028,0.078679,2.909452,2.41284
1920,1080,960,540,ogpu,end-to-end,1,16,0,0.262227,0.00258,0.098859,2.492756,0.01609,0.00031,0.080599,2.953421,2.4144
1920,1080,960,540,ogpu,end-to-end,1,17,1,0.292087,0.00269,0.100599,2.497186,0.01618,0.00027,0.07843,2.987442,2.41884
1920,1080,960,540,ogpu,end-to-end,1,18,0,0.267167,0.00277,0.125919,2.490106,0.016299,0.00035,0.08012,2.982731,2.41428
1920,1080,960,540,ogpu,end-to-end,1,19,1,0.263527,0.00308,0.101719,2.488976,0.01597,0.00027,0.087569,2.961111,2.41244
1920,1080,960,540,ogpu,end-to-end,1,20,0,0.291987,0.00261,0.101149,2.491656,0.0154,0.00026,0.078229,2.981291,2.41352
1920,1080,960,540,ogpu,end-to-end,1,21,1,0.258498,0.00263,0.095779,2.511935,0.02625,0.00035,0.100269,2.995711,2.41368
1920,1080,960,540,ogpu,end-to-end,1,22,0,0.295497,0.00346,0.125619,2.489836,0.02203,0.00027,0.085819,3.022531,2.41292
1920,1080,960,540,ogpu,end-to-end,1,23,1,0.296117,0.00289,0.123199,2.509786,0.02409,0.00037,0.087989,3.044441,2.41456
1920,1080,960,540,ogpu,end-to-end,1,24,0,0.286757,0.00307,0.111219,2.491886,0.021219,0.00037,0.08579,3.000311,2.41576
1920,1080,960,540,ogpu,end-to-end,1,25,1,0.302377,0.00299,0.122228,2.503096,0.02335,0.00044,0.085119,3.0396,2.41392
1920,1080,960,540,ogpu,end-to-end,1,26,0,0.282727,0.00334,0.125199,2.497356,0.0206,0.00028,0.165568,3.09507,2.41336
1920,1080,960,540,ogpu,end-to-end,1,27,1,0.335977,0.00317,0.107049,2.489416,0.03085,0.00038,0.083589,3.050431,2.41396
1920,1080,960,540,ogpu,end-to-end,1,28,0,0.254597,0.00277,0.120919,2.502346,0.02874,0.00035,0.087469,2.997191,2.41304
1920,1080,960,540,ogpu,end-to-end,1,29,1,0.268937,0.00315,0.104749,2.487716,0.01561,0.00026,0.089679,2.970101,2.41284
1920,1080,960,540,ogpu,end-to-end,1,30,0,0.255848,0.00244,0.099329,2.489966,0.01677,0.00027,0.088409,2.953032,2.41228
1920,1080,960,540,ogpu,end-to-end,1,31,1,0.260147,0.00287,0.103929,2.486266,0.01531,0.00026,0.080459,2.949241,2.4136
1920,1080,960,540,ogpu,end-to-end,1,32,0,0.289497,0.00262,0.098309,2.501216,0.01842,0.00034,0.093799,3.004201,2.41336
1920,1080,960,540,ogpu,end-to-end,1,33,1,0.277107,0.00327,0.116149,2.488656,0.01678,0.00027,0.086499,2.988731,2.41324
1920,1080,960,540,ogpu,end-to-end,1,34,0,0.277698,0.00312,0.139398,2.487606,0.01612,0.00028,0.084979,3.009201,2.41312
1920,1080,960,540,ogpu,end-to-end,1,35,1,0.292247,0.00274,0.102139,2.502826,0.01634,0.00029,0.085639,3.002221,2.41316
1920,1080,960,540,ogpu,end-to-end,1,36,0,0.268127,0.00276,0.101969,2.485077,0.015249,0.00023,0.0814,2.954812,2.41256
1920,1080,960,540,ogpu,end-to-end,1,37,1,0.272037,0.00262,0.099609,2.483216,0.01436,0.00025,0.085829,2.957921,2.41388
1920,1080,960,540,ogpu,end-to-end,1,38,0,0.258257,0.00248,0.08785,2.490475,0.01575,0.00025,0.082799,2.937861,2.41368
1920,1080,960,540,ogpu,end-to-end,1,39,1,0.273498,0.00257,0.097869,2.492076,0.01712,0.00027,0.084199,2.967602,2.41424
1920,1080,960,540,ogpu,resident,1,10,0,3e-05,0.00189,0.082579,1.05134,0.014069,0.00018,2e-05,1.150108,0.9878
1920,1080,960,540,ogpu,resident,1,11,1,3e-05,0.0016,0.0736,1.02748,0.01624,0.00025,3e-05,1.11923,0.95864
1920,1080,960,540,ogpu,resident,1,12,0,3e-05,0.00186,0.084099,1.03091,0.0131,0.00015,3e-05,1.130179,0.93824
1920,1080,960,540,ogpu,resident,1,13,1,3e-05,0.00149,0.072699,1.0063,0.01647,0.00029,3e-05,1.097309,0.93256
1920,1080,960,540,ogpu,resident,1,14,0,3e-05,0.00209,0.089749,1.017771,0.013209,0.00018,3e-05,1.123059,0.93412
1920,1080,960,540,ogpu,resident,1,15,1,3e-05,0.00152,0.07412,1.00117,0.01358,0.0002,3e-05,1.09065,0.9324
1920,1080,960,540,ogpu,resident,1,16,0,3e-05,0.00172,0.073879,0.99601,0.01264,0.00018,3e-05,1.084489,0.93332
1920,1080,960,540,ogpu,resident,1,17,1,3e-05,0.00155,0.077079,1.04488,0.01528,0.00023,3e-05,1.139079,0.93304
1920,1080,960,540,ogpu,resident,1,18,0,3e-05,0.00187,0.087059,1.000111,0.013799,0.0002,2e-05,1.103089,0.93308
1920,1080,960,540,ogpu,resident,1,19,1,3e-05,0.00173,0.07462,0.99626,0.01234,0.0002,3e-05,1.08521,0.93376
1920,1080,960,540,ogpu,resident,1,20,0,3e-05,0.00156,0.070529,1.05062,0.01582,0.00023,3e-05,1.138819,0.93444
1920,1080,960,540,ogpu,resident,1,21,1,3e-05,0.00185,0.085029,1.003791,0.012729,0.00021,2e-05,1.103659,0.93536
1920,1080,960,540,ogpu,resident,1,22,0,3e-05,0.00154,0.07252,1.0141,0.01519,0.00019,3e-05,1.1036,0.9322
1920,1080,960,540,ogpu,resident,1,23,1,4e-05,0.00188,0.083389,1.00311,0.01388,0.00022,3e-05,1.102549,0.93504
1920,1080,960,540,ogpu,resident,1,24,0,3e-05,0.00185,0.076519,1.00345,0.0151,0.00022,4e-05,1.097209,0.933
1920,1080,960,540,ogpu,resident,1,25,1,3e-05,0.00182,0.083649,0.995841,0.01235,0.00021,2e-05,1.09392,0.9328
1920,1080,960,540,ogpu,resident,1,26,0,3e-05,0.0015,0.076699,1.01854,0.01625,0.0003,4e-05,1.113359,0.93228
1920,1080,960,540,ogpu,resident,1,27,1,4e-05,0.00203,0.093039,1.01675,0.01686,0.00029,3e-05,1.129039,0.9328
1920,1080,960,540,ogpu,resident,1,28,0,3e-05,0.00223,0.07992,1.00241,0.01386,0.00023,4e-05,1.09872,0.93424
1920,1080,960,540,ogpu,resident,1,29,1,2e-05,0.00173,0.076809,0.9945,0.01323,0.00018,2e-05,1.086489,0.93196
1920,1080,960,540,ogpu,resident,1,30,0,2e-05,0.00162,0.073509,1.003801,0.016279,0.00024,3e-05,1.095499,0.93408
1920,1080,960,540,ogpu,resident,1,31,1,3e-05,0.00196,0.07853,1.02432,0.01403,0.0002,2e-05,1.11909,0.9376
1920,1080,960,540,ogpu,resident,1,32,0,3e-05,0.00152,0.072739,1.02142,0.02207,0.0003,3e-05,1.118109,0.93352
1920,1080,960,540,ogpu,resident,1,33,1,4e-05,0.00268,0.132038,0.996881,0.01349,0.00023,2e-05,1.145379,0.93232
1920,1080,960,540,ogpu,resident,1,34,0,3e-05,0.00172,0.075919,1.00336,0.01549,0.00022,4e-05,1.096779,0.9324
1920,1080,960,540,ogpu,resident,1,35,1,3e-05,0.00186,0.091429,0.997861,0.01259,0.00019,2e-05,1.10398,0.93316
1920,1080,960,540,ogpu,resident,1,36,0,2e-05,0.00152,0.071939,1.00124,0.01555,0.00018,4e-05,1.090489,0.93284
1920,1080,960,540,ogpu,resident,1,37,1,3e-05,0.00195,0.083909,0.997671,0.01374,0.00019,3e-05,1.09752,0.93212
1920,1080,960,540,ogpu,resident,1,38,0,3e-05,0.00175,0.075869,0.99512,0.01268,0.00021,2e-05,1.085679,0.93376
1920,1080,960,540,ogpu,resident,1,39,1,3e-05,0.00156,0.071729,1.00082,0.01542,0.00022,4e-05,1.089819,0.93136
1920,1080,960,540,native,resident,1,10,0,3e-05,0.05589,0.01488,1.00149,0.01544,5e-05,3e-05,1.08781,0.93296
1920,1080,960,540,native,resident,1,11,1,3e-05,0.062639,0.01897,1.01809,0.01323,4e-05,3e-05,1.113029,0.93304
1920,1080,960,540,native,resident,1,12,0,3e-05,0.056709,0.01525,1.003421,0.01538,3e-05,3e-05,1.09085,0.93292
1920,1080,960,540,native,resident,1,13,1,3e-05,0.063919,0.0185,1.089239,0.01399,4e-05,2e-05,1.185738,0.933
1920,1080,960,540,native,resident,1,14,0,3e-05,0.062359,0.01563,1.00104,0.01325,4e-05,3e-05,1.092379,0.9344
1920,1080,960,540,native,resident,1,15,1,2e-05,0.05659,0.01485,1.00359,0.01572,5e-05,4e-05,1.09086,0.9332
1920,1080,960,540,native,resident,1,16,0,3e-05,0.065439,0.02052,1.03241,0.01565,3e-05,4e-05,1.134119,0.93368
1920,1080,960,540,native,resident,1,17,1,3e-05,0.067549,0.01829,1.01453,0.01981,0.0001,3e-05,1.120339,0.9332
1920,1080,960,540,native,resident,1,18,0,3e-05,0.070049,0.01527,1.000511,0.0129,4e-05,3e-05,1.09883,0.93404
1920,1080,960,540,native,resident,1,19,1,2e-05,0.056949,0.01493,1.00113,0.0155,4e-05,3e-05,1.088599,0.93268
1920,1080,960,540,native,resident,1,20,0,3e-05,0.064099,0.01853,1.02406,0.01271,4e-05,3e-05,1.119499,0.93136
1920,1080,960,540,native,resident,1,21,1,3e-05,0.056399,0.01445,1.003731,0.01526,4e-05,4e-05,1.08995,0.93156
1920,1080,960,540,native,resident,1,22,0,3e-05,0.062739,0.01769,1.03421,0.032839,5e-05,2e-05,1.147578,0.9328
1920,1080,960,540,native,resident,1,23,1,3e-05,0.05888,0.01552,0.99613,0.01286,4e-05,3e-05,1.08349,0.93368
1920,1080,960,540,native,resident,1,24,0,3e-05,0.05476,0.015619,1.04496,0.01523,5e-05,3e-05,1.130679,0.93236
1920,1080,960,540,native,resident,1,25,1,3e-05,0.065979,0.0175,1.000081,0.01665,3e-05,4e-05,1.10031,0.93196
1920,1080,960,540,native,resident,1,26,0,3e-05,0.066559,0.01769,1.00025,0.01555,4e-05,3e-05,1.100149,0.93164
1920,1080,960,540,native,resident,1,27,1,3e-05,0.064549,0.01862,1.01723,0.01353,4e-05,2e-05,1.114019,0.93196
1920,1080,960,540,native,resident,1,28,0,3e-05,0.05767,0.015579,1.002221,0.016169,4e-05,4e-05,1.091749,0.93276
1920,1080,960,540,native,resident,1,29,1,4e-05,0.06692,0.01859,0.99681,0.01297,4e-05,2e-05,1.09539,0.93324
1920,1080,960,540,native,resident,1,30,0,3e-05,0.056369,0.01507,1.0034,0.01564,4e-05,3e-05,1.090579,0.93308
1920,1080,960,540,native,resident,1,31,1,3e-05,0.0638,0.019229,1.016811,0.01334,4e-05,3e-05,1.11328,0.93396
1920,1080,960,540,native,resident,1,32,0,2e-05,0.070199,0.01643,1.00989,0.01582,4e-05,3e-05,1.112429,0.93272
1920,1080,960,540,native,resident,1,33,1,3e-05,0.065659,0.01919,1.01375,0.01319,4e-05,3e-05,1.111889,0.93232
1920,1080,960,540,native,resident,1,34,0,3e-05,0.05719,0.01571,1.00118,0.01316,4e-05,3e-05,1.08734,0.93248
1920,1080,960,540,native,resident,1,35,1,3e-05,0.055219,0.01631,1.03813,0.01591,4e-05,3e-05,1.125669,0.93252
1920,1080,960,540,native,resident,1,36,0,3e-05,0.067269,0.01851,1.00115,0.01567,4e-05,3e-05,1.102699,0.93472
1920,1080,960,540,native,resident,1,37,1,3e-05,0.062459,0.01498,0.999461,0.015139,4e-05,2e-05,1.092129,0.93268
1920,1080,960,540,native,resident,1,38,0,3e-05,0.05942,0.0158,1.00031,0.01326,4e-05,2e-05,1.08888,0.93248
1920,1080,960,540,native,resident,1,39,1,3e-05,0.056319,0.01537,1.006581,0.015149,5e-05,3e-05,1.093529,0.93712
3840,2160,1919,1079,ogpu,end-to-end,1,10,0,1.732574,0.00293,0.116229,9.790525,0.02112,0.00034,0.599494,12.263212,9.56904
3840,2160,1919,1079,ogpu,end-to-end,1,11,1,1.671714,0.00298,0.101129,9.813725,0.02005,0.00029,0.599504,12.209392,9.5702
3840,2160,1919,1079,ogpu,end-to-end,1,12,0,1.692094,0.00277,0.101569,9.811105,0.02052,0.00033,0.591834,12.220222,9.57276
3840,2160,1919,1079,ogpu,end-to-end,1,13,1,1.697843,0.0032,0.114449,9.692497,0.01781,0.00028,0.573734,12.099813,9.57676
3840,2160,1919,1079,ogpu,end-to-end,1,14,0,1.719323,0.00277,0.100519,9.700327,0.014949,0.00025,0.537505,12.075643,9.57704
3840,2160,1919,1079,ogpu,end-to-end,1,15,1,1.686534,0.00293,0.098369,9.700506,0.0165,0.00027,0.535695,12.040804,9.57128
3840,2160,1919,1079,ogpu,end-to-end,1,16,0,1.743853,0.00322,0.134179,9.666576,0.01706,0.00029,0.544775,12.109953,9.57396
3840,2160,1919,1079,ogpu,end-to-end,1,17,1,1.665354,0.00302,0.112459,9.703566,0.02066,0.00031,0.549384,12.054753,9.58292
3840,2160,1919,1079,ogpu,end-to-end,1,18,0,1.711364,0.00297,0.113169,9.703216,0.02303,0.00034,0.528254,12.082343,9.573
3840,2160,1919,1079,ogpu,end-to-end,1,19,1,1.670394,0.00272,0.098499,9.784706,0.024659,0.00038,0.575515,12.156873,9.57256
3840,2160,1919,1079,ogpu,end-to-end,1,20,0,1.739383,0.00302,0.119539,9.794045,0.02868,0.0003,0.574945,12.259912,9.57272
3840,2160,1919,1079,ogpu,end-to-end,1,21,1,1.651584,0.00333,0.110979,9.796455,0.023799,0.00025,0.528775,12.115172,9.57348
3840,2160,1919,1079,ogpu,end-to-end,1,22,0,1.699194,0.00288,0.098929,9.822825,0.03387,0.00032,0.522135,12.180153,9.57472
3840,2160,1919,1079,ogpu,end-to-end,1,23,1,1.662804,0.0029,0.099539,9.812185,0.026109,0.00029,0.509805,12.113632,9.57052
3840,2160,1919,1079,ogpu,end-to-end,1,24,0,1.700414,0.0028,0.099149,9.810705,0.02922,0.0003,0.490095,12.132683,9.5718
3840,2160,1919,1079,ogpu,end-to-end,1,25,1,1.659274,0.00286,0.095089,9.820335,0.03859,0.00029,0.491205,12.107643,9.57864
3840,2160,1919,1079,ogpu,end-to-end,1,26,0,1.683564,0.00272,0.096609,9.812105,0.03041,0.00029,0.492615,12.118313,9.57216
3840,2160,1919,1079,ogpu,end-to-end,1,27,1,1.649164,0.00274,0.106459,9.797385,0.02577,0.00028,0.487405,12.069203,9.57028
3840,2160,1919,1079,ogpu,end-to-end,1,28,0,1.840543,0.00354,0.133808,9.647087,0.02152,0.00024,0.474415,12.121153,9.5696
3840,2160,1919,1079,ogpu,end-to-end,1,29,1,1.635084,0.0028,0.096619,9.708197,0.025809,0.0003,0.485046,11.953855,9.57068
3840,2160,1919,1079,ogpu,end-to-end,1,30,0,1.667864,0.002619,0.09454,9.802515,0.02335,0.00026,0.520805,12.111953,9.57196
3840,2160,1919,1079,ogpu,end-to-end,1,31,1,1.696253,0.00295,0.100549,9.715156,0.02554,0.00029,0.495425,12.036163,9.57048
3840,2160,1919,1079,ogpu,end-to-end,1,32,0,1.703364,0.00279,0.095739,9.810925,0.0297,0.0003,0.475705,12.118523,9.57316
3840,2160,1919,1079,ogpu,end-to-end,1,33,1,1.656204,0.00274,0.093099,9.828865,0.0347,0.00029,0.473745,12.089643,9.571
3840,2160,1919,1079,ogpu,end-to-end,1,34,0,1.685964,0.00275,0.096259,9.837815,0.02015,0.00028,0.465955,12.109173,9.57772
3840,2160,1919,1079,ogpu,end-to-end,1,35,1,1.661704,0.00275,0.097989,9.700557,0.026489,0.00028,0.492015,11.981784,9.56948
3840,2160,1919,1079,ogpu,end-to-end,1,36,0,1.673444,0.00263,0.096239,9.806336,0.022109,0.00026,0.531485,12.132503,9.57064
3840,2160,1919,1079,ogpu,end-to-end,1,37,1,1.656034,0.00325,0.106379,9.797315,0.02602,0.00029,0.486136,12.075424,9.57044
3840,2160,1919,1079,ogpu,end-to-end,1,38,0,1.698323,0.00307,0.097229,9.809675,0.02887,0.00028,0.495655,12.133102,9.5736
3840,2160,1919,1079,ogpu,end-to-end,1,39,1,1.708574,0.00332,0.122269,9.803355,0.019939,0.00034,0.494986,12.152783,9.57344
3840,2160,1919,1079,native,end-to-end,1,10,0,1.803182,0.091249,0.02106,9.801385,0.02234,6e-05,0.482575,12.221851,9.5696
3840,2160,1919,1079,native,end-to-end,1,11,1,1.629215,0.076319,0.01877,9.814385,0.01761,4e-05,0.467725,12.024064,9.57776
3840,2160,1919,1079,native,end-to-end,1,12,0,1.691274,0.081689,0.01891,9.697006,0.01671,5e-05,0.458286,11.963925,9.5714
3840,2160,1919,1079,native,end-to-end,1,13,1,1.601774,0.07498,0.021159,9.697797,0.016289,4e-05,0.450996,11.863035,9.57216
3840,2160,1919,1079,native,end-to-end,1,14,0,1.743973,0.076819,0.01824,9.658057,0.02325,5e-05,0.455235,11.975624,9.56864
3840,2160,1919,1079,native,end-to-end,1,15,1,1.604735,0.074939,0.01875,9.697356,0.01412,4e-05,0.436136,11.846076,9.57388
3840,2160,1919,1079,native,end-to-end,1,16,0,1.802162,0.08602,0.022139,9.649767,0.01687,5e-05,0.441096,12.018104,9.56988
3840,2160,1919,1079,native,end-to-end,1,17,1,1.625324,0.074989,0.01843,9.647247,0.01583,4e-05,0.433495,11.815355,9.57024
3840,2160,1919,1079,native,end-to-end,1,18,0,1.734794,0.076519,0.01865,9.705586,0.02442,6e-05,0.472385,12.032414,9.57108
3840,2160,1919,1079,native,end-to-end,1,19,1,1.629934,0.07705,0.018749,9.690567,0.01441,4e-05,0.420436,11.851186,9.57112
3840,2160,1919,1079,native,end-to-end,1,20,0,1.699493,0.074789,0.0184,9.696697,0.0163,5e-05,0.423445,11.929174,9.57176
3840,2160,1919,1079,native,end-to-end,1,21,1,1.600555,0.072519,0.01832,9.703706,0.01631,4e-05,0.430726,11.842176,9.56988
3840,2160,1919,1079,native,end-to-end,1,22,0,1.732743,0.098069,0.01925,9.677826,0.0165,4e-05,0.448626,11.993054,9.57148
3840,2160,1919,1079,native,end-to-end,1,23,1,1.645734,0.075819,0.01813,9.690406,0.01366,4e-05,0.417216,11.861005,9.57004
3840,2160,1919,1079,native,end-to-end,1,24,0,1.675124,0.080309,0.01931,9.701136,0.01624,4e-05,0.436126,11.928285,9.57604
3840,2160,1919,1079,native,end-to-end,1,25,1,1.616554,0.075369,0.01852,9.704087,0.016459,5e-05,0.424096,11.855135,9.5752
3840,2160,1919,1079,native,end-to-end,1,26,0,1.698244,0.105059,0.02493,9.671206,0.01595,4e-05,0.419866,11.935295,9.57468
3840,2160,1919,1079,native,end-to-end,1,27,1,1.725453,0.076,0.018829,9.716496,0.02379,8e-05,0.448326,12.008974,9.5732
3840,2160,1919,1079,native,end-to-end,1,28,0,1.693004,0.079939,0.01902,9.791045,0.0173,4e-05,0.436506,12.036854,9.57584
3840,2160,1919,1079,native,end-to-end,1,29,1,1.636514,0.075229,0.0184,9.706246,0.01896,8e-05,0.484245,11.939674,9.57148
3840,2160,1919,1079,native,end-to-end,1,30,0,1.876822,0.112309,0.02499,9.669006,0.01762,4e-05,0.481375,12.182162,9.57316
3840,2160,1919,1079,native,end-to-end,1,31,1,1.744414,0.081959,0.02,9.693586,0.01644,5e-05,0.466585,12.023034,9.57184
3840,2160,1919,1079,native,end-to-end,1,32,0,1.695604,0.074709,0.01879,9.707706,0.01632,4e-05,0.461036,11.974205,9.5772
3840,2160,1919,1079,native,end-to-end,1,33,1,1.653993,0.07509,0.019169,9.694017,0.01673,5e-05,0.451285,11.910334,9.56988
3840,2160,1919,1079,native,end-to-end,1,34,0,1.709994,0.111469,0.02467,9.658896,0.01639,5e-05,0.437756,11.959225,9.56936
3840,2160,1919,1079,native,end-to-end,1,35,1,1.698163,0.090339,0.02547,9.687027,0.024169,4e-05,0.429086,11.954294,9.57056
3840,2160,1919,1079,native,end-to-end,1,36,0,1.676304,0.079619,0.02061,9.814085,0.02764,5e-05,0.435176,12.053484,9.5756
3840,2160,1919,1079,native,end-to-end,1,37,1,1.641294,0.076739,0.02029,9.805525,0.0272,5e-05,0.426216,11.997314,9.56864
3840,2160,1919,1079,native,end-to-end,1,38,0,1.685603,0.08208,0.02037,9.806925,0.038919,4e-05,0.428836,12.062773,9.56956
3840,2160,1919,1079,native,end-to-end,1,39,1,1.658304,0.078449,0.02019,9.801385,0.0233,4e-05,0.410976,11.992644,9.56804
3840,2160,1919,1079,native,resident,1,10,0,3e-05,0.070949,0.01939,3.774833,0.01704,4e-05,3e-05,3.882312,3.69992
3840,2160,1919,1079,native,resident,1,11,1,3e-05,0.109839,0.0357,3.802433,0.02186,5e-05,3e-05,3.969942,3.70892
3840,2160,1919,1079,native,resident,1,12,0,3e-05,0.091919,0.02068,3.805743,0.02129,6e-05,3e-05,3.939752,3.7284
3840,2160,1919,1079,native,resident,1,13,1,3e-05,0.160718,0.02595,3.863583,0.02341,4e-05,4e-05,4.073771,3.7354
3840,2160,1919,1079,native,resident,1,14,0,5e-05,0.083339,0.02364,3.840932,0.01676,6e-05,3e-05,3.964811,3.75548
3840,2160,1919,1079,native,resident,1,15,1,3e-05,0.072699,0.01994,3.847253,0.01887,4e-05,3e-05,3.958862,3.77708
3840,2160,1919,1079,native,resident,1,16,0,3e-05,0.063349,0.01673,3.865723,0.02341,8e-05,4e-05,3.969362,3.78124
